# "Long-form" encoding of the complete PAD data
#
# date   : 2013-11-26 10:07:24
# source : /sources/original_corrected.csv
#
# Each word in the data is put on a separate line, and is given an unique ID in the first column.
# These IDs are also used in the alignment files.
# The column CONCEPT lists the meaning-designation as used in the original data.
# Because this is dialect data, almost all words with the same meaning are also cognate, but not all!
# Also, some cognate words were distinguished in the original data (e.g. "Äpfeln" and "Äpfelchen").
# There were also a few erroneous classifications (e.g. between "recht" and "lauter").
# Some words have been divided into separate cognate sets (e.g. various non-cognate words for "Dienstag").
# The column COUNTERPART lists the actual form as originally transcribed.
# The column CONCEPTID lists the numbers as used in the original data
# The column DOCULECT lists the short name of the village. See /data/doculects.csv for more info on each village.
# The column TOKENS lists a tokenization of the original transcription into phonetic units (according to the transcription!).
# The column COGID lists a separate ID for all words that are actually cognate. These IDs are summarized in the file /data/cognatesets.csv
#
ID	CONCEPT	COUNTERPART	CONCEPTID	DOCULECT	TOKENS	COGID
31379	schöne	ʃ̫ɛnə	202	Klafferstrass	ʃ̫ ɛ n ə	1130
31380	schöne	ʃ̠øːnə	202	Hesselteich	ʃ̠ øː n ə	1130
31381	schöne	ʃɪ̣ːnə	202	Offdilln	ʃ ɪ̣ː n ə	1130
31382	schöne	ʃœ̣nə‿	202	Wentorf(Sand)	ʃ œ̣ n ə	1130
31383	schöne	ʃi̜ːnə	202	Niederasphe	ʃ i̜ː n ə	1130
31384	schöne	ʃøːnə	202	Mörshausen	ʃ øː n ə	1130
31385	schöne	ʃœni̜	202	Endenburg	ʃ œ n i̜	1130
31386	schöne	ʃẽnə̟	202	Pielenhofen	ʃ ẽ n ə̟	1130
31387	schöne	ʃ̨œ̣nn̩‿	202	Herzfeld	ʃ̨ œ̣ n n̩	1130
31388	schöne	ʃ̠øːnəʾ	202	Vietmannsdorf	ʃ̠ øː n əʾ	1130
31389	schöne	ʃ̠øʿ→ɪnə	202	Vietmannsdorf	ʃ̠ øʿ→ɪ n ə	1130
31390	schöne	ʃ̫e̠nə̟̤	202	Kleinbottwar	ʃ̫ e̠ n ə̟̤	1130
31391	schöne	ʃ̫i̠ːnə̟̃	202	Clausthal(Zf)	ʃ̫ i̠ː n ə̟̃	1130
31392	schöne	ʃ̠e→ɪ̣nə	202	Einöllen	ʃ̠ e→ɪ̣ n ə	1130
31393	schöne	ʃiːnə	202	Jonsdorf	ʃ iː n ə	1130
31394	schöne	ʃe̜→ə̜nə	202	Igling	ʃ e̜→ə̜ n ə	1130
31395	schöne	ʃ̫ø̜nə	202	Bennin	ʃ̫ ø̜ n ə	1130
31396	schöne	ʃe̠ː͡ɪnɪ	202	Niederauerbach	ʃ e̠ː͡ɪ n ɪ	1130
31397	schöne	ʃe̠ːnə	202	Orferode	ʃ e̠ː n ə	1130
31398	schöne	‿ʃːɤ→ɪʾnə	202	Herdecke	ʃː ɤ→ɪʾ n ə	1130
31399	schöne	‿ʃe̠nɐ‿	202	Herdecke	ʃ e̠ n ɐ	1130
31400	schöne	ʃ͡ʒɛ̜͡ɛ̠nə̣	202	Oberhomberg	ʃ͡ʒ ɛ̜͡ɛ̠ n ə̣	1130
31401	schöne	ʃenə̟	202	Langenbruck	ʃ e n ə̟	1130
31402	schöne	ʃøʿ͡ʏnə	202	Lippen	ʃ øʿ͡ʏ n ə	1130
31403	schöne	ʃe̜→œ→ənə	202	Schnepfenbach	ʃ e̜→œ→ə n ə	1130
31404	schöne	ʃ̠enə	202	NeuSchadow	ʃ̠ e n ə	1130
31405	schöne	ʃe̠nə̣	202	Oberviehbach	ʃ e̠ n ə̣	1130
31406	schöne	ʃøːnə	202	Kuhstedt	ʃ øː n ə	1130
31407	schöne	ʃ̠øːnə	202	Eversen	ʃ̠ øː n ə	1130
31408	schöne	ʃ͡x̟øːnə	202	Albersloh	ʃ͡x̟ øː n ə	1130
31409	schöne	ʃʏ̜nə	202	Tann(Rhön)	ʃ ʏ̜ n ə	1130
31410	schöne	ʃønə‿	202	Holmkjer	ʃ ø n ə	1130
31411	schöne	ʃ̠œʿ→ɪ̠nə	202	Hammah	ʃ̠ œʿ→ɪ̠ n ə	1130
31412	schöne	ʃ̠ø̃ːn̰	202	Weyhers	ʃ̠ ø̃ː n̰	1130
31413	schöne	ʃe̠ːnə	202	Grünlichtenberg	ʃ e̠ː n ə	1130
31414	schöne	ʃ̫ʏ̜n̰ə	202	Grünow	ʃ̫ ʏ̜ n̰ ə	1130
31415	schöne	ʃẹnə	202	Hartenfels	ʃ ẹ n ə	1130
31416	schöne	ʃ̫eʾ͡enə	202	Bempflingen	ʃ̫ eʾ͡e n ə	1130
31417	schöne	‿ʃ̫eʾːnə	202	Atzendorf	ʃ̫ eʾː n ə	1130
31418	schöne	ʃ̠ʊŋɒ̃nː‿	202	Winterspelt	ʃ̠ ʊ ŋ ɒ̃ nː	1130
31419	schöne	ʃẹnə̣	202	Peterskirchen	ʃ ẹ n ə̣	1130
31420	schöne	s̠xøːnə	202	Wüllen	s̠ x øː n ə	1130
31421	schöne	ʃ̫øːn	202	Valdorf	ʃ̫ øː n	1130
31422	schöne	ʃ̠ø͡ʏ̜n	202	Schönbeck	ʃ̠ ø͡ʏ̜ n	1130
31423	schöne	t̰ʃɪ̣ː	202	Docelles	t̰ ʃ ɪ̣ː	1130
31424	schöne	ʃe̠nə̟	202	Gelting	ʃ e̠ n ə̟	1130
31425	schöne	ʃ̠øʿːnə̟	202	Jacobsdorf	ʃ̠ øʿː n ə̟	1130
31426	schöne	ʃɪ̣ʾ→ənə	202	Ballhausen	ʃ ɪ̣ʾ→ə n ə	1130
31427	schöne	ʃøːnə	202	Haddorf	ʃ øː n ə	1130
31428	schöne	ʃ̠eʾːnə	202	Wieda	ʃ̠ eʾː n ə	1130
31429	schöne	ʃenə̟	202	Pfaffenrot	ʃ e n ə̟	1130
31430	schöne	ʃ̫̠iːnə‿	202	Gornsdorf	ʃ̫̠ iː n ə	1130
31431	schöne	ʃ̫œ̠n‿	202	Iversheim	ʃ̫ œ̠ n	1130
31432	schöne	ʃɛ͡ənə	202	Höchstädt(Don)	ʃ ɛ͡ə n ə	1130
#
9491	schwarz	‿ʃβɔ→ət͡s	64	Dexbach	ʃ β ɔ→ə t͡s	1131
9492	schwarz	ʃβɑːɹθ͡s	64	Altentrüdin	ʃ β ɑː ɹ θ͡s	1131
9493	schwarz	‿sβɑ̟t‿	64	Osterbruch	s β ɑ̟ t	1131
9494	schwarz	ʃβæt͡s	64	Siebenbach	ʃ β æ t͡s	1131
9495	schwarz	ʃβɔ̜rt͡s	64	Orferode	ʃ β ɔ̜ r t͡s	1131
9496	schwarz	‿ʃβaːt	64	Wolgast	ʃ β aː t	1131
9497	schwarz	ʃβɔt͡s	64	Wittelsberg	ʃ β ɔ t͡s	1131
9498	schwarz	ʃvat̰͡s	64	Bruch	ʃ v a t̰͡s	1131
9499	schwarz	ʃβʌt͡s	64	Ensheim	ʃ β ʌ t͡s	1131
9500	schwarz	ʃ̟βatʰ	64	Engter	ʃ̟ β a tʰ	1131
9501	schwarz	sβaːt	64	Oiste	s β aː t	1131
9502	schwarz	ʃβat͡s	64	Burgrieden	ʃ β a t͡s	1131
9503	schwarz	ʃvɔ̠t͡s̠	64	GrossJamno	ʃ v ɔ̠ t͡s̠	1131
9504	schwarz	‿ʃvɒ̣tʼ	64	Falkenthal	ʃ v ɒ̣ tʼ	1131
9505	schwarz	ʃ̟βɑ̟t	64	Breddin	ʃ̟ β ɑ̟ t	1131
9506	schwarz	ʃβɐʾt͡s̠	64	Engelsbach	ʃ β ɐʾ t͡s̠	1131
9507	schwarz	s̠ə̰βath	64	Wüllen	s̠ ə̰ β a th	1131
9508	schwarz	ʃβɒ̣ʁ̰t͡s	64	Clausthal(Zf)	ʃ β ɒ̣ ʁ̰ t͡s	1131
9509	schwarz	ʃ̟βa̠t͡s	64	Schellroda	ʃ̟ β a̠ t͡s	1131
9510	schwarz	ʃβɑ̟χt	64	Valdorf	ʃ β ɑ̟ χ t	1131
9511	schwarz	ʃβɑ̟ʾth	64	Herrentrup	ʃ β ɑ̟ʾ th	1131
9512	schwarz	ʃβʌʾt͡s	64	Maxweiler	ʃ β ʌʾ t͡s	1131
9513	schwarz	ʃβa̠t͡s	64	Igling	ʃ β a̠ t͡s	1131
9514	schwarz	ʃvat͡s	64	Nürnberg	ʃ v a t͡s	1131
9515	schwarz	‿ʃ̠βaːt	64	Verchen	ʃ̠ β aː t	1131
9516	schwarz	‿ʃ̠β̫a̠t͡s‿	64	Helmers	ʃ̠ β̫ a̠ t͡s	1131
9517	schwarz	ʃβ̫oa̠t͡s	64	Röhrda	ʃ β̫ o a̠ t͡s	1131
9518	schwarz	‿ʃ̟βɔt̰͡s̟	64	Gornsdorf	ʃ̟ β ɔ t̰͡s̟	1131
9519	schwarz	ʃ̫β̫ɑ̟t͡s̟‿	64	Grosswechsungen	ʃ̫ β̫ ɑ̟ t͡s̟	1131
9520	schwarz	ʃβɑʾt͡s‿	64	Hartenfels	ʃ β ɑʾ t͡s	1131
9521	schwarz	‿ʃβɒ̣s	64	Wieda	ʃ β ɒ̣ s	1131
9522	schwarz	ʃβath	64	Hesselteich	ʃ β a th	1131
9523	schwarz	ʃβat͡s	64	Seelbach	ʃ β a t͡s	1131
9524	schwarz	‿t͡s̟βɑ̟t‿	64	Gresenhorst	t͡s̟ β ɑ̟ t	1131
9525	schwarz	ʃβɒθ͡s	64	Ottowind	ʃ β ɒ θ͡s	1131
9526	schwarz	ʃβa̠t	64	Herdecke	ʃ β a̠ t	1131
9527	schwarz	ʃβ̫ɑ̟t͡s	64	Herdecke	ʃ β̫ ɑ̟ t͡s	1131
9528	schwarz	ʃβɔ̣→ɐt͡s	64	Pielenhofen	ʃ β ɔ̣→ɐ t͡s	1131
9529	schwarz	‿ʃβɔ̣͡ɔ̜t͡s̟	64	Osterfeld	ʃ β ɔ̣͡ɔ̜ t͡s̟	1131
9530	schwarz	ʃβɑ̟t	64	Albersloh	ʃ β ɑ̟ t	1131
9531	schwarz	ʃ͡βɔɹt͡s	64	Wehrsdorf	ʃ͡β ɔ ɹ t͡s	1131
9532	schwarz	‿ʃ̟βɔt͡s̟	64	Bockelwitz	ʃ̟ β ɔ t͡s̟	1131
9533	schwarz	ʃβaːt͡s	64	Iggingen	ʃ β aː t͡s	1131
9534	schwarz	ʃβɑ̣ʾɾ̥t͡s	64	Billingsbach	ʃ β ɑ̣ʾ ɾ̥ t͡s	1131
9535	schwarz	ʃβʌt͡s	64	Endenburg	ʃ β ʌ t͡s	1131
9536	schwarz	ʃβɔʌt͡s	64	Endenburg	ʃ β ɔ ʌ t͡s	1131
9537	schwarz	ʃ͡βat‿	64	Haddorf	ʃ͡β a t	1131
9538	schwarz	ʃ̠βaːt͡s	64	Oberhomberg	ʃ̠ β aː t͡s	1131
9539	schwarz	ʃ̠βɔ→ə̰̜t͡s	64	Büdesheim	ʃ̠ β ɔ→ə̰̜ t͡s	1131
9540	schwarz	‿sβaːt‿	64	Vietmannsdorf	s β aː t	1131
9541	schwarz	‿ʃβ̫ɑ̟t	64	Vietmannsdorf	ʃ β̫ ɑ̟ t	1131
9542	schwarz	ʃ̠βat‿	64	Hammah	ʃ̠ β a t	1131
9543	schwarz	ʃβɔː→ə̜θ͡s	64	Weyhers	ʃ β ɔː→ə̜ θ͡s	1131
9544	schwarz	s̠βɑːt‿	64	Bennin	s̠ β ɑː t	1131
9545	schwarz	ʃβɑ̟t‿	64	Diekhusen	ʃ β ɑ̟ t	1131
9546	schwarz	ʃ̫βɔɹt͡s̠	64	Rammenau	ʃ̫ β ɔ ɹ t͡s̠	1131
9547	schwarz	ʃ̟βɑ̟ʾt͡s	64	Niederauerbach	ʃ̟ β ɑ̟ʾ t͡s	1131
9548	schwarz	ʃfaθs	64	Mastershausen	ʃ f a θ s	1131
9549	schwarz	ʃ̫wɑːth	64	Adorf	ʃ̫ w ɑː th	1131
9550	schwarz	ʃvʌt͡s̠	64	Linz	ʃ v ʌ t͡s̠	1131
9551	schwarz	ʃβat‿	64	Wasbek	ʃ β a t	1131
9552	schwarz	‿ʃ̠va̠t̪͡s̠	64	Jacobsdorf	ʃ̠ v a̠ t̪͡s̠	1131
9553	schwarz	ʃβa̠t͡s	64	Weidenbach	ʃ β a̠ t͡s	1131
9554	schwarz	ʃβa̠t͡s	64	Vielbrunn	ʃ β a̠ t͡s	1131
9555	schwarz	ʃβɑt͡s	64	NeuSchadow	ʃ β ɑ t͡s	1131
9556	schwarz	‿ʃvʌt͡s̠	64	Rosswein	ʃ v ʌ t͡s̠	1131
9557	schwarz	svɑ̟ːt.‿	64	Bardenfleth	s v ɑ̟ː t	1131
9558	schwarz	‿sβa̠ːt	64	Jeetzel	s β a̠ː t	1131
9559	schwarz	ʃβa˻t͡s	64	Köln	ʃ β a˻ t͡s	1131
9560	schwarz	ʃβa̠ʁ̠t͡s	64	Bempflingen	ʃ β a̠ ʁ̠ t͡s	1131
9561	schwarz	ʃβɑʁ̰t͡s̟	64	Kruft	ʃ β ɑ ʁ̰ t͡s̟	1131
9562	schwarz	ʃβaːt	64	Altwarp	ʃ β aː t	1131
9563	schwarz	ʃβa̠ːt͡s	64	Schömberg	ʃ β a̠ː t͡s	1131
9564	schwarz	‿ʃvɔ̠t͡s	64	Theuma	ʃ v ɔ̠ t͡s	1131
9565	schwarz	ʃ̫βɔ̟→ə̠t͡s	64	Landgrafroda	ʃ̫ β ɔ̟→ə̠ t͡s	1131
9566	schwarz	‿ʃ̠ɸaːt	64	KirchKogel	ʃ̠ ɸ aː t	1131
9567	schwarz	ʃ̠ɸ͡βa̠ːt‿	64	Jesteburg	ʃ̠ ɸ͡β a̠ː t	1131
9568	schwarz	ʃβat	64	Jesteburg	ʃ β a t	1131
9569	schwarz	ʃβɔɹt͡s	64	Offdilln	ʃ β ɔ ɹ t͡s	1131
9570	schwarz	ʃva̠ːʁt͡s̠	64	Lippen	ʃ v a̠ː ʁ t͡s̠	1131
9571	schwarz	ʃβa̠t͡s	64	Pfaffenrot	ʃ β a̠ t͡s	1131
9572	schwarz	ʃβɔ̣ːt͡s	64	Zellingen	ʃ β ɔ̣ː t͡s	1131
9573	schwarz	s̠βath	64	Wemb	s̠ β a th	1131
9574	schwarz	‿ʃvɑ̟ʁt͡s̠	64	Altlandsberg	ʃ v ɑ̟ ʁ t͡s̠	1131
9575	schwarz	‿sβɑ̟x̠tʰ‿	64	Wasbüttel	s β ɑ̟ x̠ tʰ	1131
9576	schwarz	‿ʃ̠βɑ̟t‿	64	Holmkjer	ʃ̠ β ɑ̟ t	1131
9577	schwarz	s̠βɑːt	64	Ohrdorf	s̠ β ɑː t	1131
9578	schwarz	s̟vaːt‿	64	Hohwacht(Os)	s̟ v aː t	1131
9579	schwarz	ʃ̠waːt̰͡s	64	Wildpoldsried	ʃ̠ w aː t̰͡s	1131
9580	schwarz	ʃβœʿt͡s̟	64	Hönebach	ʃ β œʿ t͡s̟	1131
9581	schwarz	‿sva̠ːt.‿	64	Herzfeld	s v a̠ː t	1131
9582	schwarz	ʃ̫βat‿	64	Ebstorf	ʃ̫ β a t	1131
9583	schwarz	ʃβa̠t͡s	64	Niedernhausen	ʃ β a̠ t͡s	1131
9584	schwarz	ʃβɑʾɹt͡s̠	64	Schachach	ʃ β ɑʾ ɹ t͡s̠	1131
9585	schwarz	svaːt‿	64	Stöcken	s v aː t	1131
9586	schwarz	‿ʃvɔ͡ɔ̜t͡s‿	64	Borstendorf	ʃ v ɔ͡ɔ̜ t͡s	1131
9587	schwarz	ʃ̨βo̜→ɐt̪͡s̟	64	Gersdorf	ʃ̨ β o̜→ɐ t̪͡s̟	1131
9588	schwarz	‿ʃ̠βo̟→ʌt͡s‿	64	Maibrunn	ʃ̠ β o̟→ʌ t͡s	1131
9589	schwarz	ʃβa̠t‿	64	Grossenwiehe	ʃ β a̠ t	1131
9590	schwarz	ʃɸat‿	64	Schwabstedt	ʃ ɸ a t	1131
9591	schwarz	ʃβɔ→ə̜t͡s	64	Docelles	ʃ β ɔ→ə̜ t͡s	1131
9592	schwarz	ʃwɑ̟t̰͡s	64	Ebertshausen	ʃ w ɑ̟ t̰͡s	1131
9593	schwarz	ʃβɔɹt͡s	64	Langenbruck	ʃ β ɔ ɹ t͡s	1131
9594	schwarz	sβaːt	64	Jürgenshagen	s β aː t	1131
9595	schwarz	ʃ̫va̠t‿	64	Rossau	ʃ̫ v a̠ t	1131
9596	schwarz	ʃβɔ̣ð̰͡z	64	Ulbering	ʃ β ɔ̣ ð̰͡z	1131
9597	schwarz	‿ʃfɑʁtʰ‿	64	Ruhlsdorf	ʃ f ɑ ʁ tʰ	1131
9598	schwarz	ʃβo̜ː→ə̜t͡s	64	Treffelstein	ʃ β o̜ː→ə̜ t͡s	1131
9599	schwarz	ʃvaɾt͡s	64	Oberau	ʃ v a ɾ t͡s	1131
9600	schwarz	ʃβɑɾθs	64	Oberau	ʃ β ɑ ɾ θ s	1131
9601	schwarz	ʃ̫vɑt‿	64	Hundisburg	ʃ̫ v ɑ t	1131
9602	schwarz	‿ʃvɔʁts̠	64	Altenberg	ʃ v ɔ ʁ t s̠	1131
9603	schwarz	ʃβɑ̟th	64	Lippramsdorf	ʃ β ɑ̟ th	1131
9604	schwarz	‿ʃβɔ͡ɒxt͡s	64	Mörshausen	ʃ β ɔ͡ɒ x t͡s	1131
9605	schwarz	sβa̠ːtəpɾɛ̠nth	64	Brelingen	s β a̠ː t ə p ɾ ɛ̠ n th	1131
9606	schwarz	ʃβɔɽt͡s	64	Herbornseelbach	ʃ β ɔ ɽ t͡s	1131
9607	schwarz	‿ɕvatʰ	64	Brockhausen	ɕ v a tʰ	1131
9608	schwarz	ʃβɔɻt͡s	64	Jonsdorf	ʃ β ɔ ɻ t͡s	1131
9609	schwarz	ʃβɑ̟t	64	Herssum	ʃ β ɑ̟ t	1131
9610	schwarz	ʃβa̠t͡s	64	Kemmern	ʃ β a̠ t͡s	1131
9611	schwarz	ʃvɔ̟ʿt͡s̟	64	Bonn	ʃ v ɔ̟ʿ t͡s̟	1131
9612	schwarz	‿ʃ̟βɑ̟ːt	64	Schönbeck	ʃ̟ β ɑ̟ː t	1131
9613	schwarz	‿ʃβʌ̜ʾɹd̰‿	64	Bremscheid	ʃ β ʌ̜ʾ ɹ d̰	1131
9614	schwarz	ʃ̠βɑt͡s‿	64	Gerbstedt	ʃ̠ β ɑ t͡s	1131
9615	schwarz	ʃvo̜͡ɐt͡s	64	Exdorf	ʃ v o̜͡ɐ t͡s	1131
9616	schwarz	ʃ̟βɔʿ͡ɐt͡s̠	64	Grünlichtenberg	ʃ̟ β ɔʿ͡ɐ t͡s̠	1131
9617	schwarz	ʃ̠βo̟→ɐt͡s	64	Eichenhofen	ʃ̠ β o̟→ɐ t͡s	1131
9618	schwarz	‿ʃβaʀth	64	Freden	ʃ β a ʀ th	1131
9619	schwarz	ʃβaɾt͡s	64	Höchstädt(Don)	ʃ β a ɾ t͡s	1131
9620	schwarz	‿ʃβɔ→ə̜t̰͡s̰	64	Lohrhaupten	ʃ β ɔ→ə̜ t̰͡s̰	1131
9621	schwarz	ʃβɔ̜rθ͡s	64	Pöttmes	ʃ β ɔ̜ r θ͡s	1131
9622	schwarz	ʃβɔʀt͡s	64	Rosenthal	ʃ β ɔ ʀ t͡s	1131
9623	schwarz	‿ʃβʌʾ→ət͡s	64	Lampertswalde	ʃ β ʌʾ→ə t͡s	1131
9624	schwarz	‿ʃ̨βɑʁt͡s̠	64	Kleinbottwar	ʃ̨ β ɑ ʁ t͡s̠	1131
9625	schwarz	‿ʃ̟vɔ̣t͡s̠	64	Mockern	ʃ̟ v ɔ̣ t͡s̠	1131
9626	schwarz	‿ʃ̠βaɦt͡s̟‿	64	Odenspiel	ʃ̠ β a ɦ t͡s̟	1131
9627	schwarz	‿ʃvaʁth	64	Dreeke	ʃ v a ʁ th	1131
9628	schwarz	ʃ̫βa̠t‿	64	Grünow	ʃ̫ β a̠ t	1131
9629	schwarz	ʃβɑɾθs	64	Gelting	ʃ β ɑ ɾ θ s	1131
9630	schwarz	ʃ̠βa̠ːt‿	64	Hagen	ʃ̠ β a̠ː t	1131
9631	schwarz	ʃ̠βaɹt͡s̠	64	Obermaisel	ʃ̠ β a ɹ t͡s̠	1131
9632	schwarz	ʃβɔ→ə̜t̰͡s	64	Allna	ʃ β ɔ→ə̜ t̰͡s	1131
9633	schwarz	ʃβa̠ːt͡s̟	64	Oberwürzbach	ʃ β a̠ː t͡s̟	1131
9634	schwarz	ʃvɔt͡s	64	Schraden	ʃ v ɔ t͡s	1131
9635	schwarz	‿ʃβa̠th	64	Reelkirchen	ʃ β a̠ th	1131
9636	schwarz	ʃβɑ̟ɾt͡s	64	Oberviehbach	ʃ β ɑ̟ ɾ t͡s	1131
9637	schwarz	ʃβat͡s	64	Aachen	ʃ β a t͡s	1131
9638	schwarz	ʃβɔʿts	64	Ballhausen	ʃ β ɔʿ t s	1131
9639	schwarz	ʃ̫vɒ̣ʿtəbʀɐnth	64	Osterhagen	ʃ̫ v ɒ̣ʿ t ə b ʀ ɐ n th	1131
9640	schwarz	‿s̠͡z̠va̠t‿	64	Barssel	s̠͡z̠ v a̠ t	1131
9641	schwarz	ʃ̫βaːt̰.‿	64	GrossMohrdorf	ʃ̫ β aː t̰	1131
9642	schwarz	ʃbat‿	64	Kuhstedt	ʃ b a t	1131
9643	schwarz	ʃβɑ̣+ɾt͡s	64	Schauenstein	ʃ β ɑ̣+ ɾ t͡s	1131
9644	schwarz	ʃ̟βɔʿt͡s	64	Frohnhausen	ʃ̟ β ɔʿ t͡s	1131
9645	schwarz	ʃβɔχth	64	Leuth	ʃ β ɔ χ th	1131
9646	schwarz	ʃβʊ̰͡ɑt͡s	64	Volkershausen	ʃ β ʊ̰͡ɑ t͡s	1131
9647	schwarz	‿sβat‿	64	Wentorf(Sand)	s β a t	1131
9648	schwarz	ʃβa̠t͡s	64	Eschelbronn	ʃ β a̠ t͡s	1131
9649	schwarz	ʃwɑːt‿	64	Eversen	ʃ w ɑː t	1131
9650	schwarz	s̠βɑ̟t‿	64	Hohenkörben	s̠ β ɑ̟ t	1131
9651	schwarz	t͡ʃβɑːt̰	64	Mirow	t͡ʃ β ɑː t̰	1131
9652	schwarz	ʃβɔ→ə̜t͡s	64	Hartenstein	ʃ β ɔ→ə̜ t͡s	1131
9653	schwarz	ʃ̫β̫oʿ→ɑ̣t͡θ	64	Iversheim	ʃ̫ β̫ oʿ→ɑ̣ t͡θ	1131
9654	schwarz	‿ʃvɑ̟ʁp̰	64	Götz	ʃ v ɑ̟ ʁ p̰	1131
9655	schwarz	ʃ̫βa̠t‿	64	Wernigerode	ʃ̫ β a̠ t	1131
9656	schwarz	‿ʃva̠ʁ̰t‿	64	Reetz	ʃ v a̠ ʁ̰ t	1131
9657	schwarz	ʃβoɹt͡s	64	Klafferstrass	ʃ β o ɹ t͡s	1131
9658	schwarz	ʃβa̠θ͡s	64	Schnepfenbach	ʃ β a̠ θ͡s	1131
9659	schwarz	ʃβɔ͡ɐt͡s	64	Schmannewitz	ʃ β ɔ͡ɐ t͡s	1131
9660	schwarz	‿ʃvɔ̜͡ɐ̜t͡s‿	64	Pretzsch(El)	ʃ v ɔ̜͡ɐ̜ t͡s	1131
9661	schwarz	‿ʃvɑt‿	64	Atzendorf	ʃ v ɑ t	1131
9662	schwarz	ʃ̠βa̠ʁ̰t͡s	64	Horheim	ʃ̠ β a̠ ʁ̰ t͡s	1131
9663	schwarz	ʃβʌt͡s̟	64	Unterellen	ʃ β ʌ t͡s̟	1131
9664	schwarz	‿ʃ̫͡βʊ̟→ɐ̣t͡s	64	Ramsau(Berch)	ʃ̫͡β ʊ̟→ɐ̣ t͡s	1131
#
3915	sechs	zœs	32	Wolgast	z œ s	1133
3916	sechs	zœ̜s	32	Wolgast	z œ̜ s	1133
3917	sechs	sɛks	32	Bruch	s ɛ k s	1133
3918	sechs	ze̜̠ks	32	Bruch	z e̜̠ k s	1133
3919	sechs	zɛs	32	Ahrbergen	z ɛ s	1133
3920	sechs	zɛsə	32	Ahrbergen	z ɛ s ə	1133
3921	sechs	zø͡œ̣s̠	32	Rossau	z ø͡œ̣ s̠	1133
3922	sechs	zø̣z	32	Rossau	z ø̣ z	1133
3923	sechs	s̠e̜k͡s̠	32	Obermaisel	s̠ e̜ k͡s̠	1133
3924	sechs	s̠e̠k͡s̠	32	Obermaisel	s̠ e̠ k͡s̠	1133
3925	sechs	‿sɒːs‿	32	Kuhstedt	s ɒː s	1133
3926	sechs	zɒːs‿	32	Kuhstedt	z ɒː s	1133
3927	sechs	ðœs̟	32	Schönbeck	ð œ s̟	1133
3928	sechs	s͡zœs‿	32	Schönbeck	s͡z œ s	1133
3929	sechs	sæksə	32	Frohnhausen	s æ k s ə	1133
3930	sechs	sæxs	32	Frohnhausen	s æ x s	1133
3931	sechs	sẹːks	32	Ulbering	s ẹː k s	1133
3932	sechs	ze̜͡ɪxs̠	32	Ulbering	z e̜͡ɪ x s̠	1133
3933	sechs	zœs	32	Breddin	z œ s	1133
3934	sechs	zœs̠	32	Breddin	z œ s̠	1133
3935	sechs	‿zœs‿	32	Diekhusen	z œ s	1133
3936	sechs	s͡zœs	32	Diekhusen	s͡z œ s	1133
3937	sechs	s̟eks	32	Bockelwitz	s̟ e k s	1133
3938	sechs	θɛks̟	32	Bockelwitz	θ ɛ k s̟	1133
3939	sechs	sɛks	32	Lohra	s ɛ k s	1133
3940	sechs	θɛks	32	Lohra	θ ɛ k s	1133
3941	sechs	sɛ̜ks	32	Lampertswalde	s ɛ̜ k s	1133
3942	sechs	sɛksə	32	Lampertswalde	s ɛ k s ə	1133
3943	sechs	ʃ̟æʾʃ̟ə	32	Bremscheid	ʃ̟ æʾ ʃ̟ ə	1133
3944	sechs	ʃœʒ	32	Bremscheid	ʃ œ ʒ	1133
3945	sechs	sɛːs	32	Leuth	s ɛː s	1133
3946	sechs	sɛ̜ːs	32	Leuth	s ɛ̜ː s	1133
3947	sechs	‿zɛz‿	32	Lippramsdorf	z ɛ z	1133
3948	sechs	zɛ̠s̟	32	Lippramsdorf	z ɛ̠ s̟	1133
3949	sechs	sẹksɪ̜	32	Ramsau(Berch)	s ẹ k s ɪ̜	1133
3950	sechs	sɪ̜kʰs	32	Ramsau(Berch)	s ɪ̜ kʰ s	1133
3951	sechs	sæ̣ːk͡sə	32	Röhrda	s æ̣ː k͡s ə	1133
3952	sechs	sæ̣ks	32	Röhrda	s æ̣ k s	1133
3953	sechs	sɛks	32	Wittelsberg	s ɛ k s	1133
3954	sechs	sɛ̣ks	32	Wittelsberg	s ɛ̣ k s	1133
3955	sechs	se̜sə	32	Herrentrup	s e̜ s ə	1133
3956	sechs	sɛz‿	32	Herrentrup	s ɛ z	1133
3957	sechs	sexs	32	Oberau	s e x s	1133
3958	sechs	se͡ɪxs	32	Oberau	s e͡ɪ x s	1133
3959	sechs	sexs	32	Oberau	s e x s	1133
3960	sechs	sɛ͡ʀxs	32	Oberau	s ɛ͡ʀ x s	1133
3961	sechs	sɛks	32	Dexbach	s ɛ k s	1133
3962	sechs	sɛ̣ks	32	Dexbach	s ɛ̣ k s	1133
3963	sechs	sɛs	32	Dreeke	s ɛ s	1133
3964	sechs	sɛ̠sə	32	Dreeke	s ɛ̠ s ə	1133
3965	sechs	sɛʾks	32	Mörshausen	s ɛʾ k s	1133
3966	sechs	sɛksəʾ	32	Mörshausen	s ɛ k s əʾ	1133
3967	sechs	sɛ̜sə	32	Warpe	s ɛ̜ s ə	1133
3968	sechs	seks	32	Bempflingen	s e k s	1133
3969	sechs	sɛks	32	Bempflingen	s ɛ k s	1133
3970	sechs	sœs̠	32	KirchKogel	s œ s̠	1133
